qmof_id,name_x,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,id,name_y,CO2 Henry coefficient,CO2 adsorption energy,N2 Henry coefficient,N2 adsorption energy,CO2 parasitic energy (coal),Gravimetric working capacity (coal),Volumetric working capacity (coal),CO2 parasitic energy (nat. gas),Gravimetric working capacity (nat. gas),Volumetric working capacity (nat. gas),Final CO2 purity (nat. gas),CH4 Henry coefficient,CH4 adsorption energy,"Enthalphy of Adsorption @ 5.8 bar, 298K",Enthalphy of Adsorption @ 65bar/298K,Working capacity vol. (5.8-65bar/298K),Working capacity mol. (5.8-65bar/298K),Working capacity fract. (5.8-65bar/298K),Working capacity wt% (5.8-65bar/298K),O2 Henry coefficient,O2 adsorption energy,"Enthalphy of Adsorption @ 5 bar, 298K",Enthalphy of Adsorption @ 140bar/298K,Working capacity vol. (5-140bar/298K),Working capacity mol. (5-140bar/298K),Working capacity fract. (5-140bar/298K),Working capacity wt% (5-140bar/298K),Xe Henry coefficient,Xe adsorption energy,Kr Henry coefficient,Kr adsorption energy,Xe/Kr selectivity @ 298K,Working capacity g/L (5-100bar/298-198K),Working capacity g/L (5-100bar/77K),Working capacity g/L (1-100bar/77K),Working capacity wt% (5-100bar/298-198K),Working capacity wt% (5-100bar/77K),Working capacity wt% (1-100bar/77K),H2S Henry coefficient,H2S adsorption energy,H2O Henry coefficient,H2O adsorption energy,H2S/H2O selectivity @ 298K,CH4/N2 selectivity @ 298K,clean_name
qmof-7c778f1,AGOZED01_FSR,Cd4C64H40N8O16S4,CdC16H10N2O4S,[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat0,Cd.MWVTWFVJZLCBMC.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Cd]'],"['[O-]C(=O)c1ccc(s1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-].n1ccc(cc1)c1ccncc1,pcu,136,1.76506,3.05387,1.6663557641768052,1748.824447812271,Cmce,64,orthorhombic,mmm,True,CSD,https://doi.org/10.1021/ic400857s,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-931.62145013,-10.91164,-920.70981013,0.0,2.41288,1.29608,-1.1168,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,-9166.35739957,0.0,-9166.35739957,0.0,2.860984,-0.26219,-3.123174,True,"[None, None]","[None, None]","[None, None]","[None, None]",-995.79239015,-9.84867,-985.94372015,0.0,3.006988,1.450616,-1.556372,True,"[None, None]","[None, None]","[None, None]","[None, None]",-1094.79733968,-9.84867,-1084.94866968,0.0,3.647152,1.675186,-1.971966,True,"[None, None]","[None, None]","[None, None]","[None, None]",MATVE8F2S6V6E,qmof_chunks/chunk_4/qmof-7c778f1.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-7c778f1
qmof-6e9bf49,AGOZED_FSR,Cd8C128H80N16O32S8,CdC16H10N2O4S,[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat1,Cd.MWVTWFVJZLCBMC.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Cd]'],"['[O-]C(=O)c1ccc(s1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-].n1ccc(cc1)c1ccncc1,pcu,272,2.15828,4.85391,1.6214666248285596,3594.4787941021177,P2/c,13,monoclinic,2/m,True,CSD,https://doi.org/10.1021/ic400857s,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1862.38892513,-21.94517,-1840.44375513,0.0,2.0545660000000003,1.036275,-1.018291,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATF9ZR6UPD4A,qmof_chunks/chunk_1/qmof-6e9bf49.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-6e9bf49
qmof-e2e9016,AJAXOY_FSR,Mg4C32H24O20,MgC8H6O5,COC1=C([O])C(=O)C(=C(C1=O)[O])C.[Mg] MOFid-v1.pts.cat0,Mg.BADQGKJDALLPOZ.MOFkey-v1.pts,['[Mg]'],['COC1=C([O])C(=O)C(=C(C1=O)[O])C'],COC1=C([O])C(=O)C(=C(C1=O)[O])C.[Mg],pts,80,1.21662,1.97871,1.7360527790498868,789.8234083195383,Pna2_1,33,orthorhombic,mm2,True,CSD,,PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-535.36950473,-6.75075,-528.61875473,0.0,0.978368,1.75249,0.774122,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATSKC3A3TV5H,qmof_chunks/chunk_18/qmof-e2e9016.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-e2e9016
qmof-c645675,AJEKIL_FSR,Ni4C104H104N16O32,NiC26H26N4O8,O=C(c1ccncc1)N1CCN(CC1)C(=O)c1ccncc1.[O-]C(=O)C=Cc1ccccc1C(=O)[O-].[OH2][Ni][OH2] MOFid-v1.dia.cat0,Ni.PQOCAFLVISLZNI.SCWPNMHQRGNQHH.MOFkey-v1.dia,['[OH2][Ni][OH2]'],"['O=C(c1ccncc1)N1CCN(CC1)C(=O)c1ccncc1', '[O-]C(=O)C=Cc1ccccc1C(=O)[O-]']",O=C(c1ccncc1)N1CCN(CC1)C(=O)c1ccncc1.[O-]C(=O)C=Cc1ccccc1C(=O)[O-].[OH2][Ni][OH2],dia,260,1.15331,4.61,1.4087554899325625,2740.306259890941,P2_12_12,18,orthorhombic,222,True,CSD,https://doi.org/10.1002/zaac.201500051,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1712.62803065,-18.99472,-1693.63331065,8.0,1.7476410000000002,2.005059,0.257418,False,"[1.7611600000000003, 1.9318160000000002]","[2.018578, 2.005059]","[0.257418, 0.073243]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATUVKLQV39K6,qmof_chunks/chunk_18/qmof-c645675.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-c645675
qmof-0daa5d3,AJIFEF_FSR,Er2C30H32O22,ErC15H16O11,[O-]C(=O)COc1ccc(cc1)OCC(=O)[O-].[OH2][Er][OH2] MOFid-v1.sql.cat0,Er.DNXOCFKTVLHUMU.MOFkey-v1.sql,['[OH2][Er][OH2]'],['[O-]C(=O)COc1ccc(cc1)OCC(=O)[O-]'],[O-]C(=O)COc1ccc(cc1)OCC(=O)[O-].[OH2][Er][OH2],sql,86,0.84425,1.97556,2.206294951641558,812.1553717869132,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1107/S1600536809046613,PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-566.66828063,-6.68274,-559.9855406300001,0.0,2.973828,3.696289,0.722461,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,-6509.46903939,0.0,-6509.46903939,0.0,3.369306,1.995219,-1.374087,True,"[None, None]","[None, None]","[None, None]","[None, None]",-608.65046801,-6.05604,-602.59442801,0.0,3.543815,3.970732,0.426917,True,"[None, None]","[None, None]","[None, None]","[None, None]",-673.23101084,-6.05604,-667.1749708399999,0.0,4.301647,4.28328,-0.018367,True,"[None, None]","[None, None]","[None, None]","[None, None]",MAT3G7QYUXA3N,qmof_chunks/chunk_12/qmof-0daa5d3.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-0daa5d3
qmof-2188f7f,AJIJEI_FSR,Cd4C32H28N4O20,CdC8H7NO5,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cd] MOFid-v1.rtl.cat0,Cd.KBZFDRWPMZESDI.MOFkey-v1.rtl,['[OH2][Cd]'],['Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cd],rtl,88,1.5738,2.12705,2.2505192193272845,913.6196263000912,P2_1/c,14,monoclinic,2/m,True,CSD,https://doi.org/10.1016/S1387-7003(03)00209-0,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-579.06377505,-7.91084,-571.15293505,0.0,2.903915,2.601841,-0.302074,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATHDLSRP9628,qmof_chunks/chunk_1/qmof-2188f7f.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-2188f7f
qmof-4369f46,AKAROT01_FSR,Ni2C36H24N4O8,NiC18H12N2O4,[Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat0,Ni.MWVTWFVJZLCBMC.QQVIHTHCMHWDBS.MOFkey-v1.sql,['[Ni]'],"['[O-]C(=O)c1cccc(c1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)c1ccncc1,sql,74,1.472,3.19692,1.532095233628701,821.5305068070232,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1021/cg1007389,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,True,-516.10740139,-5.92599,-510.18141139,0.0,0.846133,1.70275,0.856617,False,"[0.8464470000000001, 0.846133]","[1.702765, 1.70275]","[0.856318, 0.856617]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATWGZ5RJV5JP,qmof_chunks/chunk_4/qmof-4369f46.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-4369f46
qmof-311e4d4,AKAXOA_FSR,Cu8C96H60I8N12O24,Cu2C24H15I2N3O6,O=C(c1ccncc1)Oc1cc(OC(=O)c2ccncc2)cc(c1)OC(=O)c1ccncc1.[Cu][Cu](I)I MOFid-v1.hcb.cat1,Cu.DGRPQJPARZFUQW.MOFkey-v1.hcb,['[Cu][Cu](I)I'],['O=C(c1ccncc1)Oc1cc(OC(=O)c2ccncc2)cc(c1)OC(=O)c1ccncc1'],O=C(c1ccncc1)Oc1cc(OC(=O)c2ccncc2)cc(c1)OC(=O)c1ccncc1.[Cu][Cu](I)I,hcb,208,9.67455,10.04578,1.3389423668736216,4079.190408959184,P2,3,monoclinic,2,True,CSD,https://doi.org/10.1002/asia.201000218,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1403.31401542,-16.63027,-1386.68374542,0.0,0.713043,-0.005005,-0.718048,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATWV6BASRA6M,qmof_chunks/chunk_23/qmof-311e4d4.cif,1.3416e-05,-17.8955217876,1.41196e-06,-8.921989013,1.7846892389214,0.0054196100269602,4.716781449639,5.2834260124194,0.0015081849364888,1.3125997434626,0.22669729794597,4.55548e-06,-12.2193084428,-15.951532347243,-18.11247245849,89.464313020301,2.9810455493778,0.59437131129715,4.7815970610647,1.47663e-06,-8.9292486734,-11.646148428991,-14.053291179234,142.62533162169,4.7524269253919,0.87534456569673,15.20681567552,2.84281e-05,-17.9866244614,5.00842e-06,-12.6433315594,5.6760615124131,12.026120134749,10.415450271226,18.825535146759,0.89817544603972,0.77788194265848,1.4059923930512,3.1596e-05,-20.0775740944,1.56777e-05,-26.1820845512,2.0153466388565,3.2263520213037,qmof-311e4d4
qmof-1072fba,AKEGON_FSR,Mn2C20H16O12,MnC10H8O6,COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC.[Mn] MOFid-v1.dmd.cat0,Mn.PXSHXQQBOGFGTK.MOFkey-v1.dmd,['[Mn]'],['COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC'],COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC.[Mn],dmd,50,1.27361,2.21494,1.7637576408063944,525.5423844430558,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1107/S0108270110046950,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,True,-343.65137039,-4.01476,-339.63661039,10.0,1.201967,2.278276,1.076309,True,"[1.4074609999999999, 2.205005]","[2.48377, 2.278276]","[1.076309, 0.073271]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATS9LBKHDKSJ,qmof_chunks/chunk_20/qmof-1072fba.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-1072fba
qmof-62da067,ALEQIS_FSR,Ag8C32H40N16O16,AgC4H5N2O2,O=C1CN(C(=O)[N]1)C.[Ag][Ag] MOFid-v1.sql.cat1,Ag.WOJIDWSKWUXXOO.MOFkey-v1.sql,['[Ag][Ag]'],['O=C1CN(C(=O)[N]1)C'],O=C1CN(C(=O)[N]1)C.[Ag][Ag],sql,112,2.96026,3.13063,2.377504323366717,1234.630866032319,Pbca,61,orthorhombic,mmm,True,CSD,https://doi.org/10.1016/j.jinorgbio.2010.09.013,PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[5, 1, 1]",True,False,-709.18254316,-10.20967,-698.9728731600001,0.0,3.300543,3.755987,0.455444,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[4, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[4, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[4, 1, 1]",True,False,-11289.94270338,0.0,-11289.94270338,0.0,4.250394,1.987891,-2.262503,True,"[None, None]","[None, None]","[None, None]","[None, None]",-761.42369206,-9.55061,-751.87308206,0.0,3.950224,3.971163,0.020939,True,"[None, None]","[None, None]","[None, None]","[None, None]",-841.88693265,-9.55061,-832.3363226499999,0.0,4.939162,4.278305,-0.660857,True,"[None, None]","[None, None]","[None, None]","[None, None]",MATK74TJLHMKK,qmof_chunks/chunk_1/qmof-62da067.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-62da067
qmof-41e59b9,ALIDUU_FSR,Ni4C24H24N16,NiC6H6N4,C1=C[N]C=N1.C1=N[CH]C=N1.[Ni] MOFid-v1.sql.cat1,Ni.AODALHUPEBREOC.MOFkey-v1.sql,['[Ni]'],"['C1=C[N]C=N1', 'C1=N[CH]C=N1']",C1=C[N]C=N1.C1=N[CH]C=N1.[Ni],sql,68,0.87522,2.01423,1.8956611475582503,675.6590145335233,Pbcn,60,orthorhombic,mmm,True,CSD,https://doi.org/10.1021/ic034619o,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 2]",False,False,-464.15301881,-5.94939,-458.20362881,0.0,1.890322,2.907861,1.017539,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATPVUL4SXCV7,qmof_chunks/chunk_23/qmof-41e59b9.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-41e59b9
qmof-d9f0c2b,ALIMIT_FSR,Cd4C36H36N12O4S8,CdC9H9N3OS2,[Cd].[O-][n+]1c(C)cccc1C.[S]C#N MOFid-v1.hcb.cat1,Cd.LIDGFHXPUOJZMK.NYAZXHASVIWIRJ.MOFkey-v1.hcb,['[Cd]'],"['[O-][n+]1c(C)cccc1C', '[S]C#N']",[Cd].[O-][n+]1c(C)cccc1C.[S]C#N,hcb,100,2.0198,3.31577,1.8336247634609453,1274.1069562233408,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1016/j.ica.2016.04.016,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-623.93891889,-9.26514,-614.67377889,0.0,3.096924,2.354489,-0.742435,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATYWP6LFMMVR,qmof_chunks/chunk_19/qmof-d9f0c2b.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-d9f0c2b
qmof-e212836,ALUKAU_FSR,Dy2C30H30N2O16,DyC15H15NO8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][Dy] MOFid-v1.pcu.cat0,Dy.KKEYFWRCBNTPAC.MOFkey-v1.pcu,['[OH2][Dy]'],['[O-]C(=O)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][Dy],pcu,80,1.07061,2.80597,2.0469159765103995,810.8849752873396,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1021/ic902194g,PBE-D3BJ,"['Dy_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-538.82891203,-6.13497,-532.69394203,0.0,3.172663,2.237343,-0.93532,True,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Dy_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Dy_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Dy_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,-6044.05637697,0.0,-6044.05637697,0.0,3.610573,0.486551,-3.124022,True,"[None, None]","[None, None]","[None, None]","[None, None]",-576.86984705,-5.62128,-571.24856705,0.0,3.714522,2.374514,-1.340008,True,"[None, None]","[None, None]","[None, None]","[None, None]",-635.3274603,-5.62128,-629.7061803,0.0,4.4144950000000005,2.587288,-1.827207,True,"[None, None]","[None, None]","[None, None]","[None, None]",MATAFYT5RVVRC,qmof_chunks/chunk_6/qmof-e212836.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-e212836
